url,name,region,length,elevation,hp,currentrating,ratingcount,features,excerpt
https://www.wta.org/go-hiking/hikes/colquhon-peak,Colquhoun Peak,Mount Rainier Area -- Chinook Pass - Hwy 410,"2.6 miles, roundtrip",600,5173.0,2.00,"
                      (1 vote)
                    ","['Dogs allowed on leash', 'Summits', 'Good for kids']","
            The western Cascades south of Snoqualmie Pass have an incredible collection of old scenic fire lookouts, and this route provides a great experience at the former location of a summit watchtower in a rather secluded pocket of the land near Greenwater. Because the lookout has been abandoned so long, you’ll find only filtered views from the actual summit. Trees have grown up since the heyday of fire suppression, but hikers will still enjoy grand views from the ridge just to the south of the summit. From this perch, about 100 feet below the old lookout station, the views sweep in Mount Rainier and the expanse of the Norse Peak Wilderness.
        "
https://www.wta.org/go-hiking/hikes/wallace-falls,Wallace Falls State Park,Central Cascades -- Stevens Pass - West,"5.6 miles, roundtrip",1300,1500.0,4.08,"
                      (237 votes)
                    ","['Mountain views', 'Dogs allowed on leash', 'Waterfalls', 'Old growth', 'Good for kids', 'Lakes', 'Rivers']","
            An accessible hike for seasoned veterans and neophytes alike, Wallace Falls provides visitors with breathtaking views of the Wallace River and the surrounding falls on a relatively low difficulty, scenic 5.6 mile round-trip. Although well attended and often busy, the trail stands as a true showcase of the diversity and majestic beauty that the Central Cascades can offer to hikers who journey into the heart of this sublime mountain range.
        "
https://www.wta.org/go-hiking/hikes/gothic-basin,Gothic Basin,North Cascades -- Mountain Loop Highway,"9.2 miles, roundtrip",2840,5200.0,4.54,"
                      (79 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Rivers', 'Lakes', 'Waterfalls']","
            Rough and tumble is the trail, just like the miners that constructed this path. Though not always easy, the ascent to Gothic Basin, has tremendous rewards. Early on, one simply meanders along side the relentless South Fork of the Sauk. Quickly though this trail will turn to a no-nonsense bee-line to the basin with waterfalls, flowers, and views of the surrounding mountains to keep one distracted. The ultimate rewards come to those who have enough strength to explore the basin after the ascent. 
        "
https://www.wta.org/go-hiking/hikes/kelley-creek-via-martin-creek-connector,Kelley Creek via Martin Creek Trailhead,Central Cascades -- Stevens Pass - West,"5.8 miles, roundtrip",1100,3472.0,5.00,"
                      (1 vote)
                    ","['Old growth', 'Rivers', 'Good for kids', 'Fall foliage', 'Waterfalls']","
            Start off with a bit of railroad history, then follow a trail into the Wild Sky Wilderness. Parallel Martin Creek on a bench above the waterway, winding upward through the forest to meet Kelley Creek and the old Kelley Creek trail. WTA  helped construct the connector, designed to increase the connectivity of the trail system of the Iron Goat.
        "
https://www.wta.org/go-hiking/hikes/wellington-ghost-town,Wellington Ghost Town,Central Cascades -- Stevens Pass - West,"2.0 miles, roundtrip",20,3000.0,4.33,"
                      (6 votes)
                    ","['Mountain views', 'Dogs allowed on leash', 'Good for kids', 'Rivers']","
            Follow a gentle path along the eastern portion of the Iron Goat Trail near Stevens Pass, once the original path of the Great Northern Railway. Visit the townsite of Wellington (later named Tye) known for the first Cascade Tunnel and as the site of one of the worst natural disasters in US history. 
        "
https://www.wta.org/go-hiking/hikes/blandford-canyon,Blandford Canyon,Southwest Washington -- Vancouver Area,0.5 miles of trails,75,175.0,4.00,"
                      (1 vote)
                    ","['Dogs allowed on leash', 'Fall foliage']","
            A small network of trails connects the neighborhoods of South Cliff and DuBois across Blandford Road in Vancouver. Visit both parks, but do know you’ll have to cross a road to get the full experience. 
        "
https://www.wta.org/go-hiking/hikes/priest-point-park,Priest Point Park,Olympic Peninsula -- Olympia,"5.0 miles, roundtrip",150,200.0,3.25,"
                      (8 votes)
                    ","['Mountain views', 'Wildlife', 'Old growth', 'Good for kids', 'Dogs allowed on leash', 'Coast']","
            With amenities aplenty, Priest Point Park serves a wide community of users. Take a picnic and explore its many nature trails, let your kids play on the playground, or simply relax and enjoy the surroundings. 
        "
https://www.wta.org/go-hiking/hikes/duckabush-river,Duckabush River,Olympic Peninsula -- Hood Canal,"10.6 miles, roundtrip",2300,1750.0,3.61,"
                      (28 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Old growth', 'Fall foliage', 'Rivers']","
            Explore one of the quieter Olympic Peninsula river valleys. Quiet, that is, if you don't count the Duckabush River's constant belching, crashing, and churning as it tumbles over giant boulders and squeezes through narrow rocky clefts.
        "
https://www.wta.org/go-hiking/hikes/baker-lake,East Bank Baker Lake,North Cascades -- North Cascades Highway - Hwy 20,"9.0 miles, roundtrip",500,1000.0,3.60,"
                      (15 votes)
                    ","['Mountain views', 'Dogs allowed on leash', 'Established campsites', 'Waterfalls', 'Old growth', 'Good for kids', 'Lakes', 'Rivers']","
            This hike along Baker Lake is a busy, popular trail in summer. It is a nice off season walk though, and is perfect on a crisp, clear winter day. With the leaves off the trees, views that aren't possible in summer emerge; the surrounding peaks and the mossy green silhouettes of the leafless maple trees cover the hillside. A bonus any time of year are the many creeks, quaint bridges, large old-growth trees and of course, Mount Baker as the main attraction. 
        "
https://www.wta.org/go-hiking/hikes/foss-lakes,West Fork Foss River and Lakes,Central Cascades -- Stevens Pass - West,"14.6 miles, roundtrip",3300,4900.0,4.09,"
                      (32 votes)
                    ","['Mountain views', 'Dogs allowed on leash', 'Established campsites', 'Waterfalls', 'Old growth', 'Lakes', 'Rivers']","
            Visit any of several beautiful alpine lakes, in rocky basins. The day can be as easy as a 3.6 roundtrip hike to Trout Lake, or as strenuous as the nearly 15-mile hike to Big Heart Lake as you like. Good options exist both for day-hikers and for backpackers. 
        "
https://www.wta.org/go-hiking/hikes/rattle-snake-mountain,Rattlesnake Mountain,Snoqualmie Region -- North Bend Area,"10.5 miles, one-way",2520,3500.0,3.60,"
                      (35 votes)
                    ","['Mountain views', 'Summits', 'Ridges/passes']","
            If you've hiked to Rattlesnake Ledges and beyond from Rattlesnake Lake, this is a delightful alternative. Thanks to the handiwork of various groups in the outdoor community, hikers can now reach Rattlesnake Mountain from the west, starting from a trailhead at Snoqualmie Point.
        "
https://www.wta.org/go-hiking/hikes/salmo-priest-loop,Salmo-Priest Loop,Eastern Washington -- Selkirk Range,"19.0 miles, roundtrip",3400,6480.0,3.44,"
                      (9 votes)
                    ","['Ridges/passes', 'Wildlife', 'Summits', 'Rivers', 'Wildflowers/Meadows', 'Mountain views', 'Dogs allowed on leash', 'Established campsites', 'Old growth']","
            Hike into the heart of Colville's Salmo-Priest Wilderness -- so remote that even grizzly bears have been spotted here. This is high country, with some of the most impressive old growth stands this side of the Cascades. You'll experience old growth cedar, moss, ferns and wildflowers galore. But the vistas are pure Inland Northwest - vast views of the Selkirks and the Upper Priest River Valley.
        "
https://www.wta.org/go-hiking/hikes/dingford-creek-hester-lake,Dingford Creek-Hester Lake,Snoqualmie Region -- North Bend Area,"11.0 miles, roundtrip",2600,3900.0,3.43,"
                      (7 votes)
                    ","['Mountain views', 'Old growth', 'Lakes', 'Dogs allowed on leash', 'Rivers']","
            Hike a rugged trail through second-growth hemlock forest. You'll cross several lively creeks and see waterfalls on your way to a high alpine lake well-stocked with trout. 
        "
https://www.wta.org/go-hiking/hikes/lakes-trail-1,Lakes Trail,South Cascades -- Mount St. Helens,"9.0 miles, roundtrip",200,2700.0,3.42,"
                      (12 votes)
                    ","['Mountain views', 'Wildlife', 'Dogs not allowed', 'Lakes']","
            The Lakes Trail offers a nice day hike along a volcano-created lake, or a gateway into the Mount Margaret Backcountry. 
        "
https://www.wta.org/go-hiking/hikes/south-fork-cascade-river,South Fork Cascade River,North Cascades -- North Cascades Highway - Hwy 20,"9.0 miles, roundtrip",1800,2000.0,2.25,"
                      (4 votes)
                    ","['Wildlife', 'Dogs allowed on leash', 'Fall foliage', 'Rivers']","
            A hidden gem revealed! The South Fork Cascade Trail was in the Mineral Park Fire of 2003, but recent efforts by WTA crews and other volunteer organizations have helped reopen a section of it, and continue to repair it.
        "
https://www.wta.org/go-hiking/hikes/clear-fork,Lily Lake,South Cascades -- White Pass/Cowlitz River Valley,"3.0 miles, roundtrip",200,3600.0,2.38,"
                      (8 votes)
                    ","['Wildflowers/Meadows', 'Wildlife', 'Good for kids', 'Lakes', 'Rivers']","
            Paralleling the beautiful Clear Fork of the Cowlitz River, this trail is flat and smooth, making it a wonderful hiking adventure for families with small children or for those who simply want to enjoy the wilderness without a lot of exertion.
        "
https://www.wta.org/go-hiking/hikes/lower-south-fork-skokomish-river,Lower South Fork Skokomish River,Olympic Peninsula -- Olympia,"8.5 miles, roundtrip",800,900.0,3.29,"
                      (14 votes)
                    ","['Mountain views', 'Wildlife', 'Established campsites', 'Waterfalls', 'Dogs allowed on leash', 'Rivers']","
            Venture up the Lower South Fork of the Skokomish River for an abundance of flora and fauna amid lush old growth. 
        "
https://www.wta.org/go-hiking/hikes/tubal-cain-mine-and-buckhorn-lake,Tubal Cain Mine to Buckhorn Lake,Olympic Peninsula -- Hood Canal,"12.0 miles, roundtrip",2000,5200.0,3.93,"
                      (14 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Dogs allowed on leash', 'Established campsites', 'Ridges/passes', 'Lakes']","
            Although best known for its namesake mine and the nearby aircraft wreckage, the Tubal Cain trail also offers a pleasant and scenic route to Marmot Pass, a gateway to further wanderings.
        "
https://www.wta.org/go-hiking/hikes/little-river,Little River,Olympic Peninsula -- Northern Coast,"16.0 miles, roundtrip",,5600.0,2.67,"
                      (6 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Ridges/passes', 'Old growth', 'Dogs not allowed', 'Rivers']","
            Enjoy this delightful trail in Olympic National Park. Despite a steep start, the trail is gently graded, ascending 8 miles from a valley and ending at the Hurricane Hill Trail. 
        "
https://www.wta.org/go-hiking/hikes/lake-of-the-angels,Lake of the Angels,Olympic Peninsula -- Hood Canal,"7.0 miles, roundtrip",3400,4950.0,4.50,"
                      (22 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Waterfalls', 'Dogs not allowed', 'Lakes']","
            Tucked high in the mountains of the Olympic Peninsula, in the appropriately named Valley of Heaven is a breathtaking lake -- the Lake of the Angels. The heavenly goal is accessed by a trail built for more mortal interests. Keep in mind though; if you tackle this trail, it's devilishly difficult. In some places, it requires a vertical climb where falling is not an option. Be prepared, both physically and mentally, for this challenging hike. 
        "
